customer_id,age,income_band,employment_type,region,tenure_months,digital_engagement_score,income_band_score,annual_income,customer_segment
C000997,33,Middle,Independent,South West,175,0.24053406872321068,3,41001.0,Mass market
C000998,28,Low,Salaried,London,64,0.7582275722549277,1,16206.0,Digital-first
C000999,55,High,Salaried,Midlands,53,0.3460988158546611,5,95272.0,High-value
C001000,47,Lower-middle,Salaried,South East,115,0.6867360079278377,2,30623.0,Digital-first
C001001,46,Low,Salaried,London,125,0.4124017716276014,1,20367.0,Mass market
C001002,54,Middle,Salaried,London,64,0.6409539752221756,3,46187.0,Mass market
C001003,73,Low,Independent,London,26,0.3153374994329526,1,17651.0,Mature relationship
C001004,18,Low,Independent,Midlands,73,0.5601963775922307,1,20266.0,Mass market
C001005,30,Middle,Salaried,South East,98,0.14615256754971445,3,50473.0,Mass market
C001006,32,Lower-middle,Contractor,South East,10,0.6298608000611777,2,31943.0,New customer
C001007,29,Upper-middle,Contractor,London,16,0.5998704891885787,4,61682.0,High-value
C001008,26,Lower-middle,Salaried,Scotland,165,0.7195810171344713,2,24264.0,Digital-first
C001009,35,Middle,Independent,Midlands,9,0.233101458260452,3,36237.0,New customer
C001010,24,Middle,Salaried,South West,75,0.5725637636875138,3,37422.0,Mass market
C001011,43,Middle,Salaried,London,138,0.4016642666548727,3,43728.0,Mass market
C001012,40,Middle,Salaried,Midlands,61,0.2656883659738359,3,45493.0,Mass market
C001013,45,Middle,Salaried,South West,90,0.52947451303164,3,32494.0,Mass market
C001014,45,High,Contractor,London,18,0.2638242438753883,5,87339.0,High-value
C001015,46,Lower-middle,Contractor,London,143,0.43237645294800553,2,29090.0,Mass market
C001016,35,Lower-middle,Contractor,London,115,0.0749930421282448,2,23969.0,Mass market
C001017,64,Middle,Salaried,London,153,0.6590705428332665,3,44916.0,Mature relationship
C001018,42,Upper-middle,Salaried,South East,155,0.40322875614530673,4,58950.0,High-value
C001019,18,Low,Pensioner,London,65,0.3624278521107192,1,15917.0,Mass market
C001020,27,Middle,Salaried,London,10,0.5060183060879905,3,42358.0,New customer
C001021,18,Upper-middle,Salaried,Midlands,64,0.6645811573300898,4,65891.0,High-value
C001022,39,Middle,Salaried,London,28,0.1572814093496439,3,36298.0,Mass market
C001023,38,High,Salaried,South East,97,0.5669260105779391,5,91312.0,High-value
C001024,33,Middle,Salaried,North West,28,0.2553323562521444,3,45143.0,Mass market
C001025,63,Middle,Salaried,London,166,0.47933071942712685,3,36879.0,Mature relationship
C001026,46,Lower-middle,Independent,London,109,0.30828682975321187,2,20573.0,Mass market
C001027,48,High,Salaried,London,47,0.1264529403650039,5,71644.0,High-value
C001028,28,Lower-middle,Salaried,London,166,0.2788932567300277,2,26127.0,Mass market
C001029,27,Middle,Salaried,South East,139,0.26016654451244703,3,33140.0,Mass market
C001030,39,Lower-middle,Salaried,London,80,0.5638771091388756,2,26442.0,Mass market
C001031,41,Middle,Contractor,London,28,0.30053721051651916,3,53188.0,Mass market
C001032,18,Middle,Salaried,Wales,63,0.6641346742890718,3,32736.0,Mass market
C001033,37,Middle,Independent,Scotland,106,0.4035659133784832,3,40101.0,Mass market
C001034,39,Upper-middle,Independent,London,138,0.3422178926318606,4,83152.0,High-value
C001035,36,Lower-middle,Salaried,London,49,0.7236072188955581,2,29828.0,Digital-first
C001036,29,Middle,Contractor,South East,134,0.15183362546281987,3,39529.0,Mass market
C001037,33,Lower-middle,Independent,South West,53,0.47543759767049726,2,27297.0,Mass market
C001038,37,Lower-middle,Salaried,South West,46,0.23093874079312876,2,29924.0,Mass market
C001039,40,Middle,Salaried,London,82,0.454625455196335,3,53396.0,Mass market
C001040,46,Low,Salaried,London,31,0.6372174258894239,1,16471.0,Mass market
C001041,52,Low,Pensioner,South East,74,0.4488484454285464,1,15818.0,Mass market
C001042,35,Middle,Independent,South West,66,0.43900670230061617,3,32734.0,Mass market
C001043,34,Middle,Pensioner,South West,52,0.14159017480617628,3,42693.0,Mass market
C001044,44,Middle,Contractor,London,140,0.4443324586074969,3,32554.0,Mass market
C001045,46,Low,Salaried,Midlands,61,0.6592178576716817,1,16664.0,Mass market
C001046,34,Lower-middle,Independent,London,126,0.3764060697248168,2,23929.0,Mass market
C001047,48,Lower-middle,Salaried,North West,130,0.4445885134511453,2,32812.0,Mass market
C001048,51,Upper-middle,Independent,Scotland,120,0.4114181574874354,4,56957.0,High-value
C001049,55,Upper-middle,Salaried,South East,50,0.7221778154538849,4,65938.0,Digital-first
C001050,60,Lower-middle,Salaried,London,149,0.1333037113250633,2,20814.0,Mature relationship
C001051,29,Middle,Independent,Midlands,44,0.6114531597752111,3,42884.0,Mass market
C001052,39,Low,Independent,South East,52,0.7686390123816578,1,14535.0,Digital-first
C001053,39,Lower-middle,Independent,South West,157,0.36245843935042216,2,26093.0,Mass market
C001054,38,Low,Salaried,South East,63,0.41483691787860183,1,24368.0,Mass market
C001055,31,Lower-middle,Salaried,South West,126,0.4026427876188905,2,32176.0,Mass market
C001056,21,Middle,Pensioner,London,10,0.5862963031365124,3,41137.0,New customer
C001057,40,Upper-middle,Salaried,London,111,0.49585663140490815,4,93734.0,High-value
C001058,30,Lower-middle,Salaried,London,156,0.5819869447354156,2,23900.0,Mass market
C001059,40,Middle,Salaried,London,128,0.6063895667396454,3,49830.0,Mass market
C001060,29,Middle,Salaried,London,106,0.2056208297902417,3,31700.0,Mass market
C001061,26,High,Salaried,Midlands,153,0.18105892329278087,5,91292.0,High-value
C001062,42,Middle,Salaried,London,55,0.6838326042384792,3,32943.0,Digital-first
C001063,41,Lower-middle,Contractor,London,69,0.553529838965003,2,29153.0,Mass market
C001064,46,Middle,Contractor,London,15,0.038343678952365574,3,42376.0,Mass market
C001065,65,Lower-middle,Pensioner,London,126,0.47360212602505036,2,26622.0,Mature relationship
C001066,42,High,Salaried,South West,131,0.23731396075896957,5,111599.0,High-value
C001067,45,Lower-middle,Salaried,Scotland,135,0.12779449605237334,2,25459.0,Mass market
C001068,26,Middle,Independent,London,135,0.33807937516312575,3,44196.0,Mass market
C001069,24,Low,Contractor,North West,25,0.7939561803037349,1,20363.0,Digital-first
C001070,58,Lower-middle,Salaried,North West,120,0.1525219339164247,2,21355.0,Mature relationship
C001071,28,Upper-middle,Independent,Wales,138,0.3474103905121082,4,54576.0,High-value
C001072,26,Middle,Independent,South East,39,0.3042144141463783,3,42362.0,Mass market
C001073,39,Middle,Independent,London,87,0.48907840617779624,3,46235.0,Mass market
C001074,38,High,Independent,South East,164,0.0922244451466666,5,116603.0,High-value
C001075,28,Upper-middle,Salaried,South West,76,0.346753290679338,4,59858.0,High-value
C001076,35,Lower-middle,Salaried,North West,136,0.6170420375042072,2,26582.0,Mass market
C001077,54,Middle,Independent,South East,96,0.3337574003340093,3,36136.0,Mass market
C001078,29,Middle,Salaried,London,119,0.6779314512862571,3,44217.0,Mass market
C001079,22,Middle,Contractor,North West,113,0.4518944356445681,3,40003.0,Mass market
C001080,50,Lower-middle,Independent,South West,118,0.3787200749080386,2,26772.0,Mass market
C001081,45,Lower-middle,Salaried,South East,140,0.24130533724878328,2,27579.0,Mass market
C001082,32,Upper-middle,Contractor,Midlands,163,0.6797249352052571,4,67472.0,High-value
C001083,20,Upper-middle,Independent,South East,55,0.5165867234488744,4,56408.0,High-value
C001084,30,Upper-middle,Independent,South East,167,0.5802235046310176,4,54340.0,High-value
C001085,38,High,Salaried,South East,114,0.26415362792078534,5,101562.0,High-value
C001086,53,Middle,Contractor,North West,108,0.1418189369292947,3,21667.0,Mass market
C001087,27,Upper-middle,Salaried,Wales,61,0.31242881035575165,4,56012.0,High-value
C001088,38,Upper-middle,Salaried,South East,76,0.37206202841591646,4,50579.0,High-value
C001089,47,Middle,Salaried,South East,118,0.3977025785732308,3,50086.0,Mass market
C001090,18,Middle,Independent,South East,67,0.5421054899043636,3,39037.0,Mass market
C001091,51,Lower-middle,Independent,London,53,0.34541504125757616,2,25488.0,Mass market
C001092,25,Middle,Salaried,London,147,0.8552355425231224,3,41673.0,Digital-first
C001093,43,Lower-middle,Salaried,London,76,0.8457299045415428,2,25333.0,Digital-first
C001094,42,Lower-middle,Contractor,South East,117,0.36493149062774116,2,26196.0,Mass market
C001095,52,Middle,Independent,London,8,0.2692937470102067,3,42653.0,New customer
C001096,46,Lower-middle,Salaried,South East,16,0.4530110007746276,2,26109.0,Mass market
C001097,18,Lower-middle,Pensioner,North West,153,0.4711913315724094,2,26077.0,Mass market
C001098,30,Upper-middle,Independent,London,28,0.3646499632046177,4,51979.0,High-value
C001099,41,Upper-middle,Pensioner,Midlands,143,0.4969820829970332,4,50554.0,High-value
C001100,37,Lower-middle,Pensioner,Scotland,162,0.3859260728379952,2,28272.0,Mass market
C001101,45,Low,Contractor,Midlands,88,0.4470068820514067,1,18883.0,Mass market
C001102,48,Lower-middle,Independent,London,159,0.6043535993232898,2,21602.0,Mass market
C001103,46,Upper-middle,Independent,South East,78,0.5840120964146295,4,69539.0,High-value
C001104,36,Upper-middle,Salaried,Midlands,171,0.5827619611972357,4,69579.0,High-value
C001105,18,Low,Salaried,South East,44,0.8407766748144329,1,20807.0,Digital-first
C001106,34,Upper-middle,Independent,London,78,0.3320208879312466,4,64975.0,High-value
C001107,44,Low,Salaried,South East,71,0.4397757667619762,1,19835.0,Mass market
C001108,26,Lower-middle,Contractor,Midlands,141,0.21411070360793197,2,37789.0,Mass market
C001109,47,High,Salaried,London,10,0.42919357579287454,5,90417.0,New customer
C001110,50,Lower-middle,Salaried,Midlands,149,0.3426686840912357,2,23315.0,Mass market
C001111,41,Low,Salaried,London,7,0.23080260329866656,1,13582.0,New customer
C001112,18,Lower-middle,Salaried,London,58,0.5701168749155608,2,35865.0,Mass market
C001113,24,Middle,Salaried,South West,108,0.4551434836125479,3,53886.0,Mass market
C001114,62,High,Salaried,London,28,0.963084291333736,5,80946.0,Digital-first
C001115,32,High,Contractor,Midlands,89,0.7915815484692929,5,83945.0,Digital-first
C001116,18,Low,Salaried,South East,179,0.16232416522746376,1,17067.0,Mass market
C001117,54,Low,Salaried,London,148,0.541667342989276,1,21526.0,Mass market
C001118,39,Upper-middle,Salaried,Scotland,8,0.38250012939428685,4,49230.0,New customer
C001119,52,Lower-middle,Salaried,South East,107,0.12838075241406666,2,19190.0,Mass market
C001120,42,Upper-middle,Salaried,London,108,0.2896989209400399,4,83502.0,High-value
C001121,45,Middle,Independent,Scotland,15,0.38137095601777826,3,44099.0,Mass market
C001122,43,Low,Independent,North West,118,0.8385034111350713,1,19309.0,Digital-first
C001123,47,Upper-middle,Salaried,North West,95,0.3918078911257976,4,59965.0,High-value
C001124,66,Lower-middle,Independent,London,123,0.4108057882205481,2,30087.0,Mature relationship
C001125,51,Lower-middle,Salaried,London,55,0.2695985024510651,2,21216.0,Mass market
C001126,20,Middle,Salaried,Midlands,48,0.832401650312309,3,36349.0,Digital-first
C001127,44,Middle,Contractor,London,133,0.15171092896128996,3,42707.0,Mass market
C001128,53,Middle,Salaried,London,130,0.5087958709008111,3,26740.0,Mass market
C001129,53,Middle,Contractor,North West,31,0.4496722714503663,3,39967.0,Mass market
C001130,34,High,Salaried,London,41,0.4666513493227451,5,89465.0,High-value
C001131,53,High,Salaried,London,106,0.2550826988212517,5,90399.0,High-value
C001132,50,Middle,Salaried,London,149,0.6539842715738572,3,38297.0,Mass market
C001133,70,Low,Salaried,South East,38,0.28731274923242894,1,15132.0,Mature relationship
C001134,30,Middle,Pensioner,Midlands,41,0.3111886784823335,3,29756.0,Mass market
C001135,33,High,Salaried,South West,145,0.5855790642460252,5,97200.0,High-value
C001136,35,Lower-middle,Contractor,London,126,0.4792565264388105,2,26655.0,Mass market
C001137,33,Middle,Contractor,London,162,0.5834040900379136,3,32758.0,Mass market
C001138,28,Lower-middle,Salaried,South East,141,0.47615268635538655,2,28280.0,Mass market
C001139,18,Low,Salaried,South East,171,0.07995508270700082,1,17151.0,Mass market
C001140,34,Middle,Salaried,South East,36,0.2862767237945062,3,38902.0,Mass market
C001141,43,Lower-middle,Salaried,Scotland,51,0.18769248398999652,2,18337.0,Mass market
C001142,33,Upper-middle,Independent,Midlands,45,0.6851448146777035,4,68773.0,Digital-first
C001143,62,Upper-middle,Salaried,South East,12,0.03867152071646469,4,49768.0,High-value
C001144,39,Upper-middle,Contractor,Wales,140,0.5082002286316448,4,62628.0,High-value
C001145,54,Lower-middle,Independent,London,120,0.07468850373728259,2,24379.0,Mass market
C001146,42,Lower-middle,Salaried,Scotland,18,0.2574640184805485,2,26259.0,Mass market
C001147,49,Middle,Independent,South East,38,0.21976498579207976,3,49743.0,Mass market
C001148,42,Upper-middle,Salaried,South East,36,0.5156653596939107,4,67274.0,High-value
C001149,55,Middle,Contractor,Scotland,74,0.4200847490653986,3,49594.0,Mass market
C001150,40,Upper-middle,Salaried,South East,83,0.7869184888430194,4,65277.0,Digital-first
C001151,45,Low,Pensioner,South East,54,0.2504949384277914,1,19141.0,Mass market
C001152,43,Upper-middle,Contractor,London,167,0.4094636138805793,4,44331.0,High-value
C001153,36,Low,Contractor,Midlands,40,0.1856801129919027,1,17086.0,Mass market
C001154,44,Low,Salaried,Midlands,102,0.821095759638989,1,17352.0,Digital-first
C001155,66,Middle,Contractor,London,80,0.6303932597428796,3,50223.0,Mature relationship
C001156,36,Low,Salaried,North West,71,0.7123720806856955,1,16542.0,Digital-first
C001157,44,Low,Independent,Midlands,149,0.34938934227029456,1,18763.0,Mass market
C001158,54,Low,Salaried,South East,176,0.4543841959094183,1,18650.0,Mass market
C001159,53,Lower-middle,Salaried,London,4,0.750478948375503,2,33186.0,New customer
C001160,39,Upper-middle,Salaried,South East,85,0.8493790424787351,4,60673.0,Digital-first
C001161,18,Low,Salaried,London,24,0.6413971132656102,1,20384.0,Mass market
C001162,45,Middle,Salaried,London,79,0.9486720346267747,3,30543.0,Digital-first
C001163,18,Upper-middle,Contractor,South East,112,0.6679628083619017,4,45989.0,High-value
C001164,57,Lower-middle,Salaried,London,75,0.3400251899811557,2,17771.0,Mass market
C001165,41,Low,Independent,London,57,0.34098251579912464,1,20264.0,Mass market
C001166,51,Upper-middle,Salaried,Midlands,58,0.2228174291945984,4,68683.0,High-value
C001167,28,Upper-middle,Independent,London,56,0.423465725007852,4,70897.0,High-value
C001168,20,Middle,Independent,Wales,60,0.4104844852152677,3,37448.0,Mass market
C001169,42,Upper-middle,Salaried,Scotland,69,0.32929423644190925,4,56410.0,High-value
C001170,39,Low,Independent,Midlands,124,0.4704522602777791,1,17651.0,Mass market
C001171,33,Lower-middle,Contractor,Wales,19,0.4875455829383623,2,34468.0,Mass market
C001172,40,Middle,Contractor,South West,10,0.4342813779052596,3,53383.0,New customer
C001173,72,Lower-middle,Salaried,London,94,0.2753717378335611,2,31556.0,Mature relationship
C001174,49,Upper-middle,Salaried,North West,123,0.6400877257379842,4,65284.0,High-value
C001175,52,Middle,Independent,London,48,0.10908568610730375,3,50974.0,Mass market
C001176,49,Upper-middle,Salaried,North West,38,0.8778261469040011,4,59462.0,Digital-first
C001177,57,Middle,Contractor,South East,113,0.5128789208963266,3,39373.0,Mass market
C001178,37,Lower-middle,Salaried,London,71,0.2570820872617316,2,27422.0,Mass market
C001179,18,Lower-middle,Contractor,London,133,0.24541809444424212,2,23615.0,Mass market
C001180,37,Lower-middle,Salaried,Scotland,28,0.2708553405352834,2,27216.0,Mass market
C001181,49,Upper-middle,Salaried,London,24,0.49805077069403086,4,50915.0,High-value
C001182,27,Low,Pensioner,London,100,0.4050278039565141,1,20952.0,Mass market
C001183,37,Low,Contractor,London,72,0.46847774587476493,1,19566.0,Mass market
C001184,31,Lower-middle,Contractor,South East,132,0.14181920763635034,2,34404.0,Mass market
C001185,57,Lower-middle,Pensioner,South West,92,0.5757495709882925,2,20701.0,Mass market
C001186,48,Upper-middle,Salaried,North West,65,0.7173324830860516,4,80865.0,Digital-first
C001187,47,Lower-middle,Salaried,South East,31,0.6250130655700243,2,20955.0,Mass market
C001188,46,High,Salaried,London,31,0.7230976731158608,5,76786.0,Digital-first
C001189,39,Low,Salaried,London,136,0.24048382760740492,1,16212.0,Mass market
C001190,41,Middle,Salaried,South East,43,0.17319114217255532,3,50788.0,Mass market
C001191,25,Middle,Pensioner,South West,91,0.7095857421969995,3,43516.0,Digital-first
C001192,18,Lower-middle,Salaried,North West,147,0.7308556636252861,2,26908.0,Digital-first
C001193,41,Upper-middle,Salaried,South East,161,0.5825409694894579,4,54137.0,High-value
C001194,43,High,Salaried,Midlands,50,0.6426038887000002,5,74086.0,High-value
C001195,54,Upper-middle,Salaried,South East,22,0.37140199739153085,4,73236.0,High-value
C001196,58,Lower-middle,Salaried,Midlands,140,0.12848054442508944,2,31578.0,Mature relationship
C001197,58,Lower-middle,Independent,South East,124,0.27683026190398075,2,34059.0,Mature relationship
C001198,27,Middle,Salaried,North West,61,0.32707610786573243,3,44667.0,Mass market
C001199,35,Lower-middle,Independent,South East,108,0.45774756752551576,2,16163.0,Mass market
C001200,45,Middle,Contractor,Scotland,36,0.5544911010216199,3,33636.0,Mass market
